hotel_name,reg,state,types,cus_name,phone_no,emel,customer_rating,membership,rep_guest,prev_cancel,payment_method,card_no,resv_status,meal,assgn_room,cus_seg,room-type,adult,(child),dis_channel,price,nights,package_,gross,disc,disc_amt,sales,dep,d_s,arrival_date,depature_date,ADR,Sales Person ,pos,comm_pay,customer_review
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Alicia Jones,796-234-5555,Jones.Alicia@hotmail.com,2,Gold,0,0,Cash,************6467,Check-Out,BB,D,Individual,Deluxe Room,2, -   ,Agoda,650,5,200,"3,250",5%,163,"3,288",300, Refunded  ,04/10/2024,09/10/2024,81,Leo,Sales Manager,20,Poor
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Lori Rose,158-290-4455,Lori_Rose@xfinity.com,3,Platinum,0,0,Cash,************9916,Check-Out,FB,A,Individual,Deluxe Room,2, -   ,Agoda,650,15,600,"9,750",10%,975,"9,375",300, Refunded  ,02/06/2024,17/06/2024,84,Amy,Sales Executive,20,Good
"Lexis Suites, Penang",North,Penang ,City Hotel ,Derek Torres,440-853-3363,Torres_Derek@outlook.com,4,Platinum,0,0,Online Transfer,************5631,Check-Out,FB,A,Individual,Single Room,1, -   ,Direct,550,16,320,"8,800",10%,880,"8,240",300, Refunded  ,07/03/2024,23/03/2024,84,Amy,Sales Executive,15,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Sara Skinner,343-675-5689,Sara.S37@gmail.com,5,Gold,0,0,Cash,************8930,Check-Out,FB,A,Individual,Deluxe Room,2,1,Direct,650,14,840,"9,100",5%,455,"9,485",300, Refunded  ,03/07/2024,17/07/2024,84,Amy,Sales Executive,20,Excellent
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Susan Benitez,722-603-4786,SBenitez@comcast.net,3,Platinum,0,0,Online Transfer,************2511,Check-Out,FB,A,Individual,Deluxe Room,2, -   ,Direct,650,15,600,"9,750",10%,975,"9,375",300, Refunded  ,24/11/2024,09/12/2024,84,Leo,Sales Manager,20,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Michael Potter,290-521-2158,MPotter54@xfinity.com,5,Platinum,0,0,Credit Card,************2887,Check-Out,FB,A,Individual,Deluxe Room,2, -   ,Direct,650,3,120,"1,950",10%,195,"1,875",300, Refunded  ,25/09/2024,28/09/2024,84,Amy,Sales Executive,20,Excellent
"Lexis Suites, Penang",North,Penang ,City Hotel ,Phyllis Weber,754-407-8980,Phyllis_W@outlook.com,4,Gold,0,0,Online Transfer,************6384,Check-Out,FB,A,Individual,Deluxe Room,2, -   ,Booking.com,650,8,320,"5,200",5%,260,"5,260",300, Refunded  ,23/04/2024,01/05/2024,84,Amy,Sales Executive,20,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Stephanie Gordon MD,264-547-5188,MD.Stephanie@yandex.com,3,Gold,0,0,Cash,************1965,Check-Out,BB,D,Family,Studio,3,1,Booking.com,"1,650",6,480,"9,900",5%,495,"9,885",300, Refunded  ,31/07/2024,06/08/2024,52.56,Amy,Sales Executive,25,Good
"Lexis Suites, Penang",North,Penang ,City Hotel ,Adam Glover,410-425-8620,Glover_Adam17@yandex.com,3,Platinum,0,0,Cash,************5765,Check-Out,FB,A,Individual,Single Room,1, -   ,Agoda,550,2,40,"1,100",10%,110,"1,030",300, Refunded  ,24/03/2024,26/03/2024,84,Leo,Sales Manager,15,Good
"Lexis Suites, Penang",North,Penang ,City Hotel ,Thomas Chavez,132-350-3804,Thomas.Chavez@mail.com,3,Platinum,0,0,Online Transfer,************4122,Check-Out,FB,A,Individual,Deluxe Room,2, -   ,Agoda,650,16,640,"10,400",10%,"1,040","10,000",300, Refunded  ,28/07/2024,13/08/2024,84,Leo,Sales Manager,20,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Edward Wallace,670-071-2091,EdwardWallace37@verizon.com,2,Gold,0,0,Credit Card,************5983,Check-Out,FB,A,Family,Studio,3, -   ,Direct,"1,650",2,120,"3,300",5%,165,"3,255",300, Refunded  ,15/02/2024,17/02/2024,84,Amy,Sales Executive,25,Poor
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Scott Garcia,822-221-4438,Garcia.Scott@yahoo.com,5,Gold,0,0,Online Transfer,************4841,Check-Out,FB,A,Individual,Deluxe Room,2,1,Direct,650,9,540,"5,850",5%,293,"6,098",300, Refunded  ,20/03/2024,29/03/2024,84,Leo,Sales Manager,20,Excellent
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Jennifer Elliott,179-911-7707,Jennifer_E@yahoo.com,2,Gold,0,0,Online Transfer,************4121,Check-Out,FB,A,Individual,Deluxe Room,2, -   ,Direct,650,12,480,"7,800",5%,390,"7,890",300, Refunded  ,10/01/2024,22/01/2024,84,Amy,Sales Executive,20,Poor
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Alyssa Espinoza,683-619-2570,Espinoza_Alyssa@att.com,2,Platinum,0,0,Cash,************4998,Check-Out,FB,A,Corporate,Studio,3, -   ,Booking.com,"1,650",9,540,"14,850",10%,"1,485","13,905",300, Refunded  ,16/05/2024,25/05/2024,84,Amy,Sales Executive,25,Poor
"Lexis Suites, Penang",North,Penang ,City Hotel ,Megan Castillo,449-388-3014,Megan_Castillo82@xfinity.com,3,Platinum,0,0,Cash,************1099,Check-Out,FB,A,Individual,Single Room,1, -   ,Direct,550,2,40,"1,100",10%,110,"1,030",300, Refunded  ,13/12/2024,15/12/2024,84,Amy,Sales Executive,15,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Tara Garcia,612-809-0035,Tara_G@gmail.com,4,Platinum,0,0,Online Transfer,************3968,Check-Out,FB,A,Family,Royal Suite ,3,2,Booking.com,"1,800",15,"1,500","27,000",10%,"2,700","25,800",300, Refunded  ,16/12/2024,31/12/2024,84,Derek,Sales Executive,30,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Alicia Jones,437-909-3831,Alicia_J@outlook.com,3,Gold,0,0,Cash,************1772,Check-Out,FB,A,Individual,Deluxe Room,2, -   ,Booking.com,650,6,240,"3,900",5%,195,"3,945",300, Refunded  ,30/07/2024,05/08/2024,84,Leo,Sales Manager,20,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Patrick Guzman,651-298-2259,Patrick_G92@yahoo.com,4,Gold,0,0,Online Transfer,************1267,Check-Out,FB,A,Individual,Single Room,1, -   ,Booking.com,550,12,240,"6,600",5%,330,"6,510",300, Refunded  ,22/05/2024,03/06/2024,84,Leo,Sales Manager,15,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Charles Evans,683-004-2282,Charles.E@aol.com,3,Gold,0,0,Cash,************3587,Check-Out,FB,A,Individual,Single Room,1, -   ,Booking.com,550,16,320,"8,800",5%,440,"8,680",300, Refunded  ,30/07/2024,15/08/2024,84,Derek,Sales Executive,15,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Rose Faulkner,106-369-2527,RFaulkner@hotmail.com,2,Gold,0,0,Online Transfer,************2449,Check-Out,FB,A,Family,Studio,3,1,Agoda,"1,650",2,160,"3,300",5%,165,"3,295",300, Refunded  ,13/04/2024,15/04/2024,84,Leo,Sales Manager,25,Poor
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Amy Barnes,912-621-9049,Amy.B@gmail.com,2,Platinum,0,0,Cash,************2784,Check-Out,FB,A,Individual,Studio,3, -   ,Booking.com,"1,650",5,300,"8,250",10%,825,"7,725",300, Refunded  ,02/11/2024,07/11/2024,84,Leo,Sales Manager,25,Poor
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Dominique Butler,137-657-8061,DButler@protonmail.com,5,Gold,0,0,Credit Card,************3034,Check-Out,FB,A,Individual,Single Room,1, -   ,Direct,550,15,300,"8,250",5%,413,"8,138",300, Refunded  ,23/05/2024,07/06/2024,84,Derek,Sales Executive,15,Excellent
"Lexis Suites, Penang",North,Penang ,City Hotel ,Kevin Mullins,108-446-6135,KevinMullins@verizon.com,5,Platinum,0,0,Online Transfer,************3320,Check-Out,FB,A,Individual,Single Room,1, -   ,Booking.com,550,2,40,"1,100",10%,110,"1,030",300, Refunded  ,22/05/2024,24/05/2024,84,Derek,Sales Executive,15,Excellent
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Amber Ramos,704-884-1940,Amber.R@verizon.com,5,Platinum,0,0,Online Transfer,************6965,Check-Out,FB,A,Family,Royal Suite ,3,2,Agoda,"1,800",15,"1,500","27,000",10%,"2,700","25,800",300, Refunded  ,21/05/2024,05/06/2024,84,Derek,Sales Executive,30,Excellent
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Patricia Vasquez,716-133-3616,Vasquez_Patricia@yahoo.com,3,Platinum,0,0,Online Transfer,************8365,Check-Out,FB,A,Family,Studio,3, -   ,Booking.com,"1,650",9,540,"14,850",10%,"1,485","13,905",300, Refunded  ,06/03/2024,15/03/2024,84,Leo,Sales Manager,25,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Gilbert Myers,299-838-4449,Gilbert.Myers@gmail.com,2,Gold,0,0,Cash,************7849,Check-Out,FB,A,Individual,Single Room,1, -   ,Booking.com,550,11,220,"6,050",5%,303,"5,968",300, Refunded  ,12/09/2024,23/09/2024,84,Amy,Sales Executive,15,Poor
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Carol Smith,938-787-7897,Smith_Carol@outlook.com,5,Gold,0,0,Online Transfer,************6622,Check-Out,FB,A,Individual,Studio,3, -   ,Agoda,"1,650",5,300,"8,250",5%,413,"8,138",300, Refunded  ,24/10/2024,29/10/2024,84,Amy,Sales Executive,25,Excellent
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,James Howard,672-429-9718,James_H@xfinity.com,3,Platinum,0,0,Online Transfer,************6738,Check-Out,BB,D,Family,Studio,3,1,Direct,"1,650",15,"1,200","24,750",10%,"2,475","23,475",300, Refunded  ,23/02/2024,09/03/2024,67.5,Amy,Sales Executive,25,Good
"Lexis Suites, Penang",North,Penang ,City Hotel ,Amber Stein,168-204-3140,Stein.Amber25@hotmail.com,3,Platinum,0,0,Credit Card,************6068,Check-Out,BB,H,Individual,Deluxe Room,2, -   ,Booking.com,650,13,520,"8,450",10%,845,"8,125",300, Refunded  ,19/11/2024,02/12/2024,124.4,Leo,Sales Manager,20,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,James Gill,459-361-1255,JGill@verizon.com,2,Platinum,0,0,Cash,************9509,Check-Out,BB,D,Family,Studio,3, -   ,Direct,"1,650",5,300,"8,250",10%,825,"7,725",300, Refunded  ,20/06/2024,25/06/2024,52.2,Amy,Sales Executive,25,Poor
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Andrew Robinson,553-822-6458,AndrewRobinson@att.com,2,Platinum,0,0,Cash,************3889,Check-Out,BB,E,Individual,Single Room,1, -   ,Agoda,550,16,320,"8,800",10%,880,"8,240",300, Refunded  ,23/12/2024,08/01/2025,56.95,Derek,Sales Executive,15,Poor
"Lexis Suites, Penang",North,Penang ,City Hotel ,Jose Howell,714-756-3652,JHowell@verizon.com,3,Gold,0,0,Online Transfer,************8491,Check-Out,BB,C,Individual,Studio,3,1,Booking.com,"1,650",11,880,"18,150",5%,908,"18,123",300, Refunded  ,21/03/2024,01/04/2024,88,Leo,Sales Manager,25,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,William Mann,157-717-4207,WilliamMann87@hotmail.com,3,Platinum,0,0,Credit Card,************7870,Check-Out,BB,A,Family,Studio,3, -   ,Agoda,"1,650",11,660,"18,150",10%,"1,815","16,995",300, Refunded  ,11/09/2024,22/09/2024,58,Derek,Sales Executive,25,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Kristina Johnston,657-663-1437,Kristina.J@yandex.com,3,Gold,0,0,Credit Card,************7302,Check-Out,BB,A,Individual,Deluxe Room,2, -   ,Booking.com,650,14,560,"9,100",5%,455,"9,205",300, Refunded  ,23/08/2024,06/09/2024,43.12,Leo,Sales Manager,20,Good
"Lexis Suites, Penang",North,Penang ,City Hotel ,Brittany Peterson,121-285-4753,Peterson_Brittany@att.com,5,Platinum,0,0,Online Transfer,************3513,Check-Out,BB,A,Individual,Single Room,1, -   ,Direct,550,6,120,"3,300",10%,330,"3,090",300, Refunded  ,02/09/2024,08/09/2024,58,Leo,Sales Manager,15,Excellent
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Nicole Martinez,950-351-7675,Martinez_Nicole@verizon.com,2,Platinum,0,0,Credit Card,************5330,Check-Out,BB,E,Family,Deluxe Room,1,2,Direct,650,4,240,"2,600",10%,260,"2,580",300, Refunded  ,19/02/2024,23/02/2024,65,Amy,Sales Executive,20,Poor
"Lexis Suites, Penang",North,Penang ,City Hotel ,Angela Bell,285-027-7418,Angela.Bell@aol.com,4,Gold,0,0,Online Transfer,************7925,Check-Out,BB,E,Family,Studio,3, -   ,Direct,"1,650",4,240,"6,600",5%,330,"6,510",300, Refunded  ,04/11/2024,08/11/2024,65,Leo,Sales Manager,25,Very Good
"Lexis Suites, Penang",North,Penang ,City Hotel ,Amber Gallegos,922-860-9342,Amber_Gallegos99@att.com,4,Platinum,0,0,Cash,************8208,Check-Out,BB,E,Family,Studio,3, -   ,Agoda,"1,650",6,360,"9,900",10%,990,"9,270",300, Refunded  ,07/04/2024,13/04/2024,65,Derek,Sales Executive,25,Very Good
"Lexis Suites, Penang",North,Penang ,City Hotel ,Thomas Garrett,870-283-9912,Thomas.G51@xfinity.com,4,Gold,0,0,Cash,************7080,Check-Out,BB,E,Individual,Deluxe Room,2, -   ,Booking.com,650,12,480,"7,800",5%,390,"7,890",300, Refunded  ,02/04/2024,14/04/2024,65,Amy,Sales Executive,20,Very Good
"Lexis Suites, Penang",North,Penang ,City Hotel ,Jessica Washington,629-632-1574,Jessica.W@att.com,4,Platinum,0,0,Credit Card,************7614,Check-Out,BB,E,Individual,Studio,3,1,Direct,"1,650",16,"1,280","26,400",10%,"2,640","25,040",300, Refunded  ,24/01/2024,09/02/2024,65,Leo,Sales Manager,25,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,John Bradshaw,856-098-0485,John.B@protonmail.com,4,Platinum,0,0,Online Transfer,************8579,Check-Out,BB,E,Individual,Single Room,1, -   ,Agoda,550,1,20,550,10%,55,515,300, Refunded  ,28/08/2024,29/08/2024,65,Amy,Sales Executive,15,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Mary Graham PhD,316-504-3133,Mary_P@hotmail.com,4,Gold,0,0,Online Transfer,************9045,Check-Out,BB,E,Individual,Studio,3, -   ,Booking.com,"1,650",12,720,"19,800",5%,990,"19,530",300, Refunded  ,12/06/2024,24/06/2024,65,Amy,Sales Executive,25,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Nicole Young,159-466-2053,Nicole.Y54@verizon.com,5,Gold,0,0,Credit Card,************9718,Check-Out,BB,E,Individual,Single Room,1, -   ,Booking.com,550,6,120,"3,300",5%,165,"3,255",300, Refunded  ,03/09/2024,09/09/2024,65,Leo,Sales Manager,15,Excellent
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Carrie Gray,953-396-7944,Gray.Carrie@comcast.net,3,Platinum,0,0,Credit Card,************4441,Check-Out,BB,E,Individual,Single Room,1,1,Direct,550,7,280,"3,850",10%,385,"3,745",300, Refunded  ,11/10/2024,18/10/2024,65,Amy,Sales Executive,15,Good
"Lexis Suites, Penang",North,Penang ,City Hotel ,Ricky Reynolds,316-907-9930,Reynolds.Ricky@zoho.com,4,Platinum,0,0,Online Transfer,************2148,Check-Out,BB,E,Family,Studio,3, -   ,Agoda,"1,650",11,660,"18,150",10%,"1,815","16,995",300, Refunded  ,26/06/2024,07/07/2024,65,Derek,Sales Executive,25,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Todd Cervantes PhD,714-046-5322,Todd.P@outlook.com,2,Platinum,0,0,Online Transfer,************2604,Check-Out,BB,E,Individual,Single Room,1, -   ,Direct,550,14,280,"7,700",10%,770,"7,210",300, Refunded  ,28/08/2024,11/09/2024,65,Derek,Sales Executive,15,Poor
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Roger Hartman,537-767-3479,Roger.H@protonmail.com,3,Gold,0,0,Cash,************2833,Check-Out,BB,E,Individual,Single Room,1, -   ,Direct,550,4,80,"2,200",5%,110,"2,170",300, Refunded  ,17/12/2024,21/12/2024,65,Derek,Sales Executive,15,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Carla Johnson,179-539-6934,Carla.J@xfinity.com,3,Gold,0,0,Credit Card,************1253,Check-Out,BB,E,Individual,Single Room,1,1,Direct,550,2,80,"1,100",5%,55,"1,125",300, Refunded  ,06/04/2024,08/04/2024,65,Amy,Sales Executive,15,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Erin Jones,777-475-9511,EJones68@outlook.com,3,Platinum,0,0,Credit Card,************5607,Check-Out,BB,E,Corporate,Studio,3, -   ,Agoda,"1,650",4,240,"6,600",10%,660,"6,180",300, Refunded  ,03/09/2024,07/09/2024,85,Amy,Sales Executive,25,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Dillon Wallace,873-708-2849,Dillon.W@zoho.com,3,Gold,0,0,Online Transfer,************3358,Check-Out,BB,E,Family,Studio,3, -   ,Booking.com,"1,650",7,420,"11,550",5%,578,"11,393",300, Refunded  ,28/06/2024,05/07/2024,65,Leo,Sales Manager,25,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Brianna Briggs,761-523-9925,Briggs_Brianna14@yahoo.com,3,Gold,0,0,Online Transfer,************8661,Check-Out,BB,E,Individual,Single Room,1, -   ,Booking.com,550,9,180,"4,950",5%,248,"4,883",300, Refunded  ,06/10/2024,15/10/2024,65,Leo,Sales Manager,15,Good
"Lexis Suites, Penang",North,Penang ,City Hotel ,Kathy Barber,284-319-9840,Kathy_Barber@comcast.net,5,Gold,0,0,Cash,************2448,Check-Out,BB,E,Family,Royal Suite ,3,2,Agoda,"1,800",8,800,"14,400",5%,720,"14,480",300, Refunded  ,15/04/2024,23/04/2024,65,Leo,Sales Manager,30,Excellent
"Lexis Suites, Penang",North,Penang ,City Hotel ,Mr. Frederick Wilson,760-364-5762,Mr._Wilson@att.com,4,Platinum,0,0,Credit Card,************5011,Check-Out,BB,E,Individual,Single Room,1, -   ,Direct,550,14,280,"7,700",10%,770,"7,210",300, Refunded  ,11/03/2024,25/03/2024,65,Leo,Sales Manager,15,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Natalie Francis,817-155-9933,Natalie.F@aol.com,5,Platinum,0,0,Online Transfer,************6043,Check-Out,BB,E,Individual,Deluxe Room,2, -   ,Agoda,650,16,640,"10,400",10%,"1,040","10,000",300, Refunded  ,11/04/2024,27/04/2024,65,Leo,Sales Manager,20,Excellent
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Cameron Williams,325-323-8757,CameronWilliams@zoho.com,3,Gold,0,0,Online Transfer,************3615,Check-Out,BB,E,Individual,Deluxe Room,2, -   ,Booking.com,650,14,560,"9,100",5%,455,"9,205",300, Refunded  ,06/04/2024,20/04/2024,65,Amy,Sales Executive,20,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Kerry Mckinney,443-820-1836,Kerry_Mckinney@gmail.com,3,Gold,0,0,Online Transfer,************4847,Check-Out,BB,E,Family,Deluxe Room,2,2,Direct,650,13,"1,040","8,450",5%,423,"9,068",300, Refunded  ,06/05/2024,19/05/2024,65,Leo,Sales Manager,20,Good
"Lexis Suites, Penang",North,Penang ,City Hotel ,James Ponce,551-537-2584,James_Ponce20@zoho.com,5,Gold,0,0,Credit Card,************6106,Check-Out,BB,E,Individual,Single Room,1, -   ,Direct,550,14,280,"7,700",5%,385,"7,595",300, Refunded  ,23/11/2024,07/12/2024,85,Derek,Sales Executive,15,Excellent
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Susan Fowler,540-375-5978,SusanFowler52@gmail.com,5,Gold,0,0,Cash,************1440,Check-Out,BB,A,Individual,Single Room,1, -   ,Agoda,550,12,240,"6,600",5%,330,"6,510",300, Refunded  ,14/07/2024,26/07/2024,52.2,Leo,Sales Manager,15,Excellent
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Elijah Miller,728-566-4614,Elijah.Miller@xfinity.com,3,Platinum,0,0,Credit Card,************1285,Check-Out,BB,E,Corporate,Studio,3, -   ,Direct,"1,650",1,60,"1,650",10%,165,"1,545",300, Refunded  ,06/10/2024,07/10/2024,85,Leo,Sales Manager,25,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Jose Adams,404-533-4286,Jose_A@protonmail.com,3,Platinum,0,0,Cash,************8550,Check-Out,BB,A,Individual,Royal Suite ,3,2,Booking.com,"1,800",2,200,"3,600",10%,360,"3,440",300, Refunded  ,10/11/2024,12/11/2024,47,Leo,Sales Manager,30,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Jaime Carlson,571-373-7130,Carlson_Jaime72@comcast.net,2,Gold,0,0,Online Transfer,************1405,Check-Out,BB,E,Individual,Studio,3, -   ,Booking.com,"1,650",9,540,"14,850",5%,743,"14,648",300, Refunded  ,25/01/2024,03/02/2024,85,Leo,Sales Manager,25,Poor
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Angela Ross,360-108-7920,ARoss20@outlook.com,2,Platinum,0,0,Cash,************7055,Check-Out,BB,H,Individual,Studio,3, -   ,Booking.com,"1,650",7,420,"11,550",10%,"1,155","10,815",300, Refunded  ,06/08/2024,13/08/2024,125,Derek,Sales Executive,25,Poor
"Lexis Suites, Penang",North,Penang ,City Hotel ,Amanda Grimes,162-075-8965,AGrimes@att.com,5,Platinum,0,0,Cash,************9565,Check-Out,BB,D,Individual,Single Room,1, -   ,Direct,550,16,320,"8,800",10%,880,"8,240",300, Refunded  ,30/09/2024,16/10/2024,73.57,Leo,Sales Manager,15,Excellent
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Mrs. Toni Rangel,724-248-8260,Mrs..R42@verizon.com,4,Gold,0,0,Credit Card,************6140,Check-Out,BB,G,Family,Single Room,1,1,Booking.com,550,5,200,"2,750",5%,138,"2,813",300, Refunded  ,31/07/2024,05/08/2024,113.57,Amy,Sales Executive,15,Very Good
"Lexis Suites, Penang",North,Penang ,City Hotel ,Steve Baker,515-506-2937,Steve.Baker@hotmail.com,5,Gold,0,0,Credit Card,************1231,Check-Out,BB,D,Individual,Single Room,1, -   ,Agoda,550,3,60,"1,650",5%,83,"1,628",300, Refunded  ,04/12/2024,07/12/2024,77,Amy,Sales Executive,15,Excellent
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Nathan Hicks,614-135-1646,NHicks47@protonmail.com,2,Platinum,0,0,Credit Card,************4345,Check-Out,BB,A,Individual,Deluxe Room,2, -   ,Booking.com,650,9,360,"5,850",10%,585,"5,625",300, Refunded  ,05/01/2024,14/01/2024,47,Amy,Sales Executive,20,Poor
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Andrew Thompson,595-167-6626,Thompson_Andrew@protonmail.com,4,Gold,0,0,Cash,************3140,Check-Out,BB,A,Individual,Single Room,1, -   ,Booking.com,550,3,60,"1,650",5%,83,"1,628",300, Refunded  ,25/03/2024,28/03/2024,59,Leo,Sales Manager,15,Very Good
"Lexis Suites, Penang",North,Penang ,City Hotel ,Melissa Ward,119-346-5062,Ward.Melissa@verizon.com,5,Platinum,0,0,Credit Card,************8408,Check-Out,BB,A,Individual,Single Room,1,1,Direct,550,8,320,"4,400",10%,440,"4,280",300, Refunded  ,22/12/2024,30/12/2024,30,Derek,Sales Executive,15,Excellent
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Michael Smith,697-839-4607,Michael.Smith61@protonmail.com,4,Platinum,0,0,Credit Card,************3581,Check-Out,BB,A,Family,Studio,3, -   ,Agoda,"1,650",7,420,"11,550",10%,"1,155","10,815",300, Refunded  ,23/10/2024,30/10/2024,46,Leo,Sales Manager,25,Very Good
"Lexis Suites, Penang",North,Penang ,City Hotel ,Susan Jones,108-364-1378,Jones_Susan@yahoo.com,2,Gold,0,0,Cash,************9139,Check-Out,BB,A,Family,Studio,3, -   ,Booking.com,"1,650",3,180,"4,950",5%,248,"4,883",300, Refunded  ,30/11/2024,03/12/2024,46,Leo,Sales Manager,25,Poor
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Kevin Rodriguez,591-029-4399,Kevin_Rodriguez@mail.com,5,Gold,0,0,Online Transfer,************2416,Check-Out,BB,A,Individual,Deluxe Room,2, -   ,Direct,650,8,320,"5,200",5%,260,"5,260",300, Refunded  ,25/09/2024,03/10/2024,46,Leo,Sales Manager,20,Excellent
